tab_log_data;tab_log_log
"2025-03-27 17:37:41";"{""log"": ""produto_estoque_add"", ""obs"": ""NF Devolução 256584 27/03"", ""qtd"": 6, ""custoun"": 80.71, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-27 17:37:59";"{""log"": ""produto_estoque_add"", ""obs"": ""NF Devolução 256578 27/03"", ""qtd"": 3, ""custoun"": 80.71, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-27 17:38:14";"{""log"": ""produto_estoque_add"", ""obs"": ""NF devolução 256578 27/03"", ""qtd"": 1, ""custoun"": 300.73, ""id_produto"": 2, ""id_entidade"": 1}"
"2025-03-27 20:37:28";"{""log"": ""venda_prazo"", ""id_venda"": 2503, ""id_entidade"": 2}"
"2025-03-28 09:42:06";"{""log"": ""venda_prazo"", ""id_venda"": 2506, ""id_entidade"": 2}"
"2025-03-28 09:47:30";"{""log"": ""venda_prazo"", ""id_venda"": 2470, ""id_entidade"": 2}"
"2025-03-28 09:54:04";"{""log"": ""venda_prazo"", ""id_venda"": 2478, ""id_entidade"": 2}"
"2025-03-28 10:05:11";"{""log"": ""venda_prazo"", ""id_venda"": 2509, ""id_entidade"": 2}"
"2025-03-28 10:47:40";"{""log"": ""venda_prazo"", ""id_venda"": 2510, ""id_entidade"": 2}"
"2025-03-28 13:36:10";"{""log"": ""venda_prazo"", ""id_venda"": 2512, ""id_entidade"": 2}"
"2025-03-28 14:15:32";"{""log"": ""venda_prazo"", ""id_venda"": 2300, ""id_entidade"": 2}"
"2025-03-28 14:19:33";"{""log"": ""venda_prazo"", ""id_venda"": 2513, ""id_entidade"": 2}"
"2025-03-28 15:03:55";"{""log"": ""venda_prazo"", ""id_venda"": 2514, ""id_entidade"": 2}"
"2025-03-28 15:12:32";"{""log"": ""venda_prazo"", ""id_venda"": 2518, ""id_entidade"": 2}"
"2025-03-28 19:45:00";"{""log"": ""venda_prazo"", ""id_venda"": 2524, ""id_entidade"": 2}"
"2025-03-29 12:07:45";"{""log"": ""venda_prazo"", ""id_venda"": 2531, ""id_entidade"": 2}"
"2025-03-29 13:57:22";"{""log"": ""venda_prazo"", ""id_venda"": 2535, ""id_entidade"": 2}"
"2025-03-29 13:58:14";"{""log"": ""venda_prazo"", ""id_venda"": 2536, ""id_entidade"": 2}"
"2025-03-29 13:58:55";"{""log"": ""venda_prazo"", ""id_venda"": 2537, ""id_entidade"": 2}"
"2025-03-29 14:01:07";"{""log"": ""venda_prazo"", ""id_venda"": 2538, ""id_entidade"": 2}"
"2025-03-29 14:12:00";"{""log"": ""venda_prazo"", ""id_venda"": 2539, ""id_entidade"": 2}"
"2025-03-29 16:57:54";"{""log"": ""venda_prazo"", ""id_venda"": 2544, ""id_entidade"": 2}"
"2025-03-30 08:52:13";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2546, ""id_entidade"": 170}"
"2025-03-30 14:02:37";"{""log"": ""venda_prazo"", ""id_venda"": 2557, ""id_entidade"": 170}"
"2025-03-31 09:44:53";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2537, ""id_entidade"": 2}"
"2025-03-31 10:00:43";"{""log"": ""venda_prazo"", ""id_venda"": 2561, ""id_entidade"": 2}"
"2025-03-31 11:10:47";"{""log"": ""venda_prazo"", ""id_venda"": 2563, ""id_entidade"": 2}"
"2025-03-31 13:38:05";"{""log"": ""venda_prazo"", ""id_venda"": 2480, ""id_entidade"": 2}"
"2025-03-31 13:38:21";"{""log"": ""venda_prazo"", ""id_venda"": 2571, ""id_entidade"": 2}"
"2025-03-31 14:48:21";"{""log"": ""venda_prazo"", ""id_venda"": 2574, ""id_entidade"": 2}"
"2025-03-31 16:20:12";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2576, ""id_entidade"": 2}"
"2025-03-31 16:31:00";"{""log"": ""venda_prazo"", ""id_venda"": 2582, ""id_entidade"": 2}"
"2025-03-31 18:38:15";"{""log"": ""venda_prazo"", ""id_venda"": 2587, ""id_entidade"": 1}"
"2025-04-01 10:19:35";"{""log"": ""venda_prazo"", ""id_venda"": 2596, ""id_entidade"": 2}"
"2025-04-01 11:16:29";"{""log"": ""estorno_venda"", ""obs"": ""error"", ""id_venda"": 2600, ""id_entidade"": 2}"
"2025-04-01 15:28:13";"{""log"": ""venda_prazo"", ""id_venda"": 2605, ""id_entidade"": 2}"
"2025-04-01 15:28:39";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2606, ""id_entidade"": 2}"
"2025-04-01 15:30:15";"{""log"": ""venda_prazo"", ""id_venda"": 2607, ""id_entidade"": 2}"
"2025-04-01 19:05:48";"{""log"": ""venda_prazo"", ""id_venda"": 2614, ""id_entidade"": 1}"
"2025-04-02 08:09:16";"{""log"": ""venda_prazo"", ""id_venda"": 2347, ""id_entidade"": 2}"
"2025-04-02 08:09:19";"{""log"": ""venda_prazo"", ""id_venda"": 2498, ""id_entidade"": 2}"
"2025-04-02 09:58:33";"{""log"": ""venda_prazo"", ""id_venda"": 2596, ""id_entidade"": 2}"
"2025-04-02 09:58:37";"{""log"": ""venda_prazo"", ""id_venda"": 2561, ""id_entidade"": 2}"
"2025-04-02 10:00:44";"{""log"": ""venda_prazo"", ""id_venda"": 2616, ""id_entidade"": 2}"
"2025-04-02 10:07:18";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 2, ""custoun"": 80.71, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-02 10:07:18";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 2, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-02 10:48:50";"{""log"": ""venda_prazo"", ""id_venda"": 2618, ""id_entidade"": 1}"
"2025-04-02 10:51:23";"{""log"": ""venda_prazo"", ""id_venda"": 2619, ""id_entidade"": 1}"
"2025-04-02 11:34:03";"{""log"": ""venda_prazo"", ""id_venda"": 2621, ""id_entidade"": 2}"
"2025-04-02 11:53:08";"{""log"": ""venda_prazo"", ""id_venda"": 2619, ""id_entidade"": 1}"
"2025-04-02 15:35:52";"{""log"": ""venda_prazo"", ""id_venda"": 2627, ""id_entidade"": 2}"
"2025-04-02 15:37:00";"{""log"": ""venda_prazo"", ""id_venda"": 2628, ""id_entidade"": 2}"
"2025-04-02 17:13:48";"{""log"": ""venda_prazo"", ""id_venda"": 2629, ""id_entidade"": 2}"
"2025-04-02 18:24:48";"{""log"": ""venda_prazo"", ""id_venda"": 2630, ""id_entidade"": 2}"
"2025-04-02 18:50:35";"{""log"": ""venda_prazo"", ""id_venda"": 2632, ""id_entidade"": 2}"
"2025-04-03 10:05:33";"{""log"": ""venda_prazo"", ""id_venda"": 2638, ""id_entidade"": 2}"
"2025-04-03 12:39:02";"{""log"": ""venda_prazo"", ""id_venda"": 2646, ""id_entidade"": 2}"
"2025-04-03 15:27:31";"{""log"": ""venda_prazo"", ""id_venda"": 2651, ""id_entidade"": 1}"
"2025-04-03 15:32:03";"{""log"": ""venda_prazo"", ""id_venda"": 2653, ""id_entidade"": 2}"
"2025-04-03 15:34:00";"{""log"": ""venda_prazo"", ""id_venda"": 2653, ""id_entidade"": 2}"
"2025-04-03 15:34:31";"{""log"": ""venda_prazo"", ""id_venda"": 2627, ""id_entidade"": 2}"
"2025-04-03 15:35:07";"{""log"": ""venda_prazo"", ""id_venda"": 2607, ""id_entidade"": 2}"
"2025-04-03 18:35:00";"{""log"": ""venda_prazo"", ""id_venda"": 2658, ""id_entidade"": 2}"
"2025-04-04 08:57:55";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2531, ""id_entidade"": 2}"
"2025-04-04 10:08:49";"{""log"": ""venda_prazo"", ""id_venda"": 2664, ""id_entidade"": 2}"
"2025-04-04 10:43:56";"{""log"": ""venda_prazo"", ""id_venda"": 2665, ""id_entidade"": 2}"
"2025-04-04 11:54:36";"{""log"": ""venda_prazo"", ""id_venda"": 2667, ""id_entidade"": 2}"
"2025-04-04 13:00:43";"{""log"": ""venda_prazo"", ""id_venda"": 2670, ""id_entidade"": 2}"
"2025-04-04 13:02:58";"{""log"": ""venda_prazo"", ""id_venda"": 2671, ""id_entidade"": 2}"
"2025-04-04 14:52:07";"{""log"": ""venda_prazo"", ""id_venda"": 2674, ""id_entidade"": 2}"
"2025-04-04 15:21:13";"{""log"": ""venda_prazo"", ""id_venda"": 2677, ""id_entidade"": 1}"
"2025-04-04 16:17:40";"{""log"": ""venda_prazo"", ""id_venda"": 2678, ""id_entidade"": 2}"
"2025-04-04 17:30:01";"{""log"": ""venda_prazo"", ""id_venda"": 2671, ""id_entidade"": 2}"
"2025-04-04 18:02:30";"{""log"": ""estorno_item"", ""id_venda"": 2682, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-04 18:04:35";"{""log"": ""estorno_item"", ""id_venda"": 2682, ""id_entidade"": 2, ""id_vendaitem"": 2}"
"2025-04-04 19:36:32";"{""log"": ""estorno_item"", ""id_venda"": 2686, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-04 19:36:43";"{""log"": ""estorno_item"", ""id_venda"": 2686, ""id_entidade"": 2, ""id_vendaitem"": 2}"
"2025-04-04 19:38:36";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 1, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-04 19:38:36";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 1, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-04 19:39:45";"{""log"": ""estorno_item"", ""id_venda"": 2687, ""id_entidade"": 1, ""id_vendaitem"": 1}"
"2025-04-04 19:39:57";"{""log"": ""estorno_item"", ""id_venda"": 2687, ""id_entidade"": 1, ""id_vendaitem"": 2}"
"2025-04-05 09:27:02";"{""log"": ""venda_prazo"", ""id_venda"": 2687, ""id_entidade"": 2}"
"2025-04-05 11:04:41";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2697, ""id_entidade"": 170}"
"2025-04-05 11:08:44";"{""log"": ""venda_prazo"", ""id_venda"": 2699, ""id_entidade"": 170}"
"2025-04-05 11:09:39";"{""log"": ""venda_prazo"", ""id_venda"": 2700, ""id_entidade"": 170}"
"2025-04-05 11:11:45";"{""log"": ""venda_prazo"", ""id_venda"": 2701, ""id_entidade"": 170}"
"2025-04-05 11:12:11";"{""log"": ""venda_prazo"", ""id_venda"": 2702, ""id_entidade"": 170}"
"2025-04-05 11:40:00";"{""log"": ""venda_prazo"", ""id_venda"": 2587, ""id_entidade"": 1}"
"2025-04-05 16:57:42";"{""log"": ""venda_prazo"", ""id_venda"": 2713, ""id_entidade"": 170}"
"2025-04-05 18:22:54";"{""log"": ""venda_prazo"", ""id_venda"": 2716, ""id_entidade"": 170}"
"2025-04-05 19:46:39";"{""log"": ""venda_prazo"", ""id_venda"": 2721, ""id_entidade"": 170}"
"2025-04-06 09:16:20";"{""log"": ""venda_prazo"", ""id_venda"": 2723, ""id_entidade"": 170}"
"2025-04-06 10:14:12";"{""log"": ""venda_prazo"", ""id_venda"": 2729, ""id_entidade"": 170}"
"2025-04-06 11:08:04";"{""log"": ""estorno_venda"", ""obs"": ""ERRO"", ""id_venda"": 2732, ""id_entidade"": 170}"
"2025-04-06 11:19:21";"{""log"": ""venda_prazo"", ""id_venda"": 2737, ""id_entidade"": 1}"
"2025-04-06 11:37:19";"{""log"": ""venda_prazo"", ""id_venda"": 2734, ""id_entidade"": 170}"
"2025-04-06 12:38:18";"{""log"": ""venda_prazo"", ""id_venda"": 2744, ""id_entidade"": 170}"
"2025-04-06 12:45:23";"{""log"": ""venda_prazo"", ""id_venda"": 2745, ""id_entidade"": 170}"
"2025-04-06 17:14:28";"{""log"": ""venda_prazo"", ""id_venda"": 2747, ""id_entidade"": 1}"
"2025-04-07 09:09:33";"{""log"": ""estorno_item"", ""id_venda"": 2749, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-07 10:19:07";"{""log"": ""venda_prazo"", ""id_venda"": 2671, ""id_entidade"": 2}"
"2025-04-07 10:19:11";"{""log"": ""venda_prazo"", ""id_venda"": 2722, ""id_entidade"": 2}"
"2025-04-07 10:45:43";"{""log"": ""venda_prazo"", ""id_venda"": 2755, ""id_entidade"": 2}"
"2025-04-07 10:59:29";"{""log"": ""venda_prazo"", ""id_venda"": 2757, ""id_entidade"": 2}"
"2025-04-07 11:00:10";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2757, ""id_entidade"": 2}"
"2025-04-07 11:02:13";"{""log"": ""estorno_item"", ""id_venda"": 2759, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-07 14:44:37";"{""log"": ""venda_prazo"", ""id_venda"": 2769, ""id_entidade"": 1}"
"2025-04-07 17:54:26";"{""log"": ""estorno_venda"", ""obs"": ""cancelou"", ""id_venda"": 2774, ""id_entidade"": 2}"
"2025-04-07 17:54:36";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2772, ""id_entidade"": 2}"
"2025-04-07 19:46:55";"{""log"": ""estorno_item"", ""id_venda"": 2780, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-07 19:47:39";"{""log"": ""estorno_venda"", ""obs"": ""errado"", ""id_venda"": 2780, ""id_entidade"": 2}"
"2025-04-07 19:58:00";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2700, ""id_entidade"": 2}"
"2025-04-07 19:59:51";"{""log"": ""venda_prazo"", ""id_venda"": 2781, ""id_entidade"": 2}"
"2025-04-07 20:00:58";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 1, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-07 20:00:58";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 1, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-08 09:06:03";"{""log"": ""venda_prazo"", ""id_venda"": 2783, ""id_entidade"": 2}"
"2025-04-08 09:43:55";"{""log"": ""venda_prazo"", ""id_venda"": 2784, ""id_entidade"": 2}"
"2025-04-08 10:06:00";"{""log"": ""venda_prazo"", ""id_venda"": 2785, ""id_entidade"": 2}"
"2025-04-08 10:11:14";"{""log"": ""venda_prazo"", ""id_venda"": 2786, ""id_entidade"": 2}"
"2025-04-08 10:30:29";"{""log"": ""venda_prazo"", ""id_venda"": 2665, ""id_entidade"": 2}"
"2025-04-08 11:20:10";"{""log"": ""venda_prazo"", ""id_venda"": 2781, ""id_entidade"": 2}"
"2025-04-08 14:52:44";"{""log"": ""estorno_venda"", ""obs"": ""errp"", ""id_venda"": 2799, ""id_entidade"": 2}"
"2025-04-08 14:52:52";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2800, ""id_entidade"": 2}"
"2025-04-08 14:53:11";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2801, ""id_entidade"": 2}"
"2025-04-08 14:54:35";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2802, ""id_entidade"": 2}"
"2025-04-08 14:56:48";"{""log"": ""estorno_item"", ""id_venda"": 2803, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-08 14:57:07";"{""log"": ""venda_prazo"", ""id_venda"": 2804, ""id_entidade"": 2}"
"2025-04-08 14:57:15";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2803, ""id_entidade"": 2}"
"2025-04-09 09:11:43";"{""log"": ""venda_prazo"", ""id_venda"": 2809, ""id_entidade"": 2}"
"2025-04-09 11:05:34";"{""log"": ""venda_prazo"", ""id_venda"": 2814, ""id_entidade"": 2}"
"2025-04-09 11:06:21";"{""log"": ""estorno_item"", ""id_venda"": 2815, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-09 11:10:49";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2518, ""id_entidade"": 2}"
"2025-04-09 13:30:05";"{""log"": ""venda_prazo"", ""id_venda"": 2820, ""id_entidade"": 2}"
"2025-04-09 14:26:12";"{""log"": ""venda_prazo"", ""id_venda"": 2823, ""id_entidade"": 2}"
"2025-04-09 14:35:51";"{""log"": ""venda_prazo"", ""id_venda"": 2824, ""id_entidade"": 2}"
"2025-04-09 19:33:46";"{""log"": ""preco"", ""promocao"": false, ""id_produto"": 9, ""preco_novo"": 87, ""id_entidade"": 1, ""preco_anterior"": 85}"
"2025-04-10 08:46:39";"{""log"": ""venda_prazo"", ""id_venda"": 2835, ""id_entidade"": 1}"
"2025-04-10 09:42:41";"{""log"": ""venda_prazo"", ""id_venda"": 2837, ""id_entidade"": 2}"
"2025-04-10 12:46:44";"{""log"": ""venda_prazo"", ""id_venda"": 2842, ""id_entidade"": 2}"
"2025-04-10 13:49:21";"{""log"": ""venda_prazo"", ""id_venda"": 2844, ""id_entidade"": 2}"
"2025-04-10 15:05:18";"{""log"": ""estorno_item"", ""id_venda"": 2845, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-10 16:05:41";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2847, ""id_entidade"": 2}"
"2025-04-10 16:05:55";"{""log"": ""venda_prazo"", ""id_venda"": 2848, ""id_entidade"": 2}"
"2025-04-10 17:41:10";"{""log"": ""venda_prazo"", ""id_venda"": 2850, ""id_entidade"": 2}"
"2025-04-10 19:30:26";"{""log"": ""preco"", ""promocao"": false, ""id_produto"": 11, ""preco_novo"": 50, ""id_entidade"": 1, ""preco_anterior"": 0}"
"2025-04-11 08:59:20";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2367, ""id_entidade"": 2}"
"2025-04-11 09:10:08";"{""log"": ""venda_prazo"", ""id_venda"": 2837, ""id_entidade"": 2}"
"2025-04-11 10:24:46";"{""log"": ""venda_prazo"", ""id_venda"": 2858, ""id_entidade"": 2}"
"2025-04-11 12:20:42";"{""log"": ""venda_prazo"", ""id_venda"": 2865, ""id_entidade"": 2}"
"2025-04-11 13:37:40";"{""log"": ""venda_prazo"", ""id_venda"": 2866, ""id_entidade"": 2}"
"2025-04-11 16:13:35";"{""log"": ""venda_prazo"", ""id_venda"": 2869, ""id_entidade"": 2}"
"2025-04-11 18:45:50";"{""log"": ""venda_prazo"", ""id_venda"": 2874, ""id_entidade"": 2}"
"2025-04-11 18:47:50";"{""log"": ""venda_prazo"", ""id_venda"": 2856, ""id_entidade"": 2}"
"2025-04-11 18:47:54";"{""log"": ""venda_prazo"", ""id_venda"": 2855, ""id_entidade"": 2}"
"2025-04-11 18:49:46";"{""log"": ""venda_prazo"", ""id_venda"": 2874, ""id_entidade"": 1}"
"2025-04-11 19:14:37";"{""log"": ""venda_prazo"", ""id_venda"": 2875, ""id_entidade"": 2}"
"2025-04-11 19:27:14";"{""log"": ""venda_prazo"", ""id_venda"": 2876, ""id_entidade"": 2}"
"2025-04-11 19:53:19";"{""log"": ""venda_prazo"", ""id_venda"": 2877, ""id_entidade"": 2}"
"2025-04-12 11:24:11";"{""log"": ""venda_prazo"", ""id_venda"": 2882, ""id_entidade"": 2}"
"2025-04-12 11:24:26";"{""log"": ""venda_prazo"", ""id_venda"": 2883, ""id_entidade"": 2}"
"2025-04-12 11:25:58";"{""log"": ""estorno_item"", ""id_venda"": 2885, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-12 11:31:31";"{""log"": ""venda_prazo"", ""id_venda"": 2887, ""id_entidade"": 2}"
"2025-04-12 12:08:14";"{""log"": ""venda_prazo"", ""id_venda"": 2890, ""id_entidade"": 2}"
"2025-04-12 12:10:16";"{""log"": ""venda_prazo"", ""id_venda"": 2890, ""id_entidade"": 2}"
"2025-04-12 12:42:35";"{""log"": ""venda_prazo"", ""id_venda"": 2892, ""id_entidade"": 2}"
"2025-04-12 13:13:23";"{""log"": ""venda_prazo"", ""id_venda"": 2894, ""id_entidade"": 2}"
"2025-04-12 13:27:13";"{""log"": ""estorno_item"", ""id_venda"": 2895, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-12 19:17:34";"{""log"": ""estorno_item"", ""id_venda"": 2908, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-13 09:44:34";"{""log"": ""venda_prazo"", ""id_venda"": 2912, ""id_entidade"": 2}"
"2025-04-13 10:40:23";"{""log"": ""venda_prazo"", ""id_venda"": 2913, ""id_entidade"": 2}"
"2025-04-13 11:54:37";"{""log"": ""venda_prazo"", ""id_venda"": 2920, ""id_entidade"": 2}"
"2025-04-13 11:54:47";"{""log"": ""venda_prazo"", ""id_venda"": 2921, ""id_entidade"": 2}"
"2025-04-13 11:55:10";"{""log"": ""estorno_item"", ""id_venda"": 2922, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-13 11:55:18";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2922, ""id_entidade"": 2}"
"2025-04-13 14:07:00";"{""log"": ""venda_prazo"", ""id_venda"": 2910, ""id_entidade"": 2}"
"2025-04-14 08:25:45";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2909, ""id_entidade"": 2}"
"2025-04-14 09:01:33";"{""log"": ""venda_prazo"", ""id_venda"": 2932, ""id_entidade"": 2}"
"2025-04-14 10:08:29";"{""log"": ""venda_prazo"", ""id_venda"": 2936, ""id_entidade"": 2}"
"2025-04-14 10:15:41";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 1, ""custoun"": 81.3, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-14 10:15:41";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 1, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-14 14:56:12";"{""log"": ""estorno_venda"", ""obs"": ""valor errado"", ""id_venda"": 2945, ""id_entidade"": 2}"
"2025-04-15 09:39:55";"{""log"": ""venda_prazo"", ""id_venda"": 2962, ""id_entidade"": 2}"
"2025-04-15 11:04:38";"{""log"": ""venda_prazo"", ""id_venda"": 2965, ""id_entidade"": 2}"
"2025-04-15 11:28:14";"{""log"": ""venda_prazo"", ""id_venda"": 2966, ""id_entidade"": 2}"
"2025-04-15 12:08:36";"{""log"": ""venda_prazo"", ""id_venda"": 2968, ""id_entidade"": 1}"
"2025-04-15 18:32:10";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2974, ""id_entidade"": 2}"
"2025-04-15 18:33:59";"{""log"": ""estorno_venda"", ""obs"": ""vitor registrou mas nao entregou"", ""id_venda"": 2924, ""id_entidade"": 2}"
"2025-04-15 19:59:36";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2979, ""id_entidade"": 2}"
"2025-04-15 20:00:16";"{""log"": ""venda_prazo"", ""id_venda"": 2980, ""id_entidade"": 2}"
"2025-04-15 20:01:41";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 1, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-15 20:01:41";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 1, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-16 09:09:39";"{""log"": ""venda_prazo"", ""id_venda"": 2982, ""id_entidade"": 2}"
"2025-04-16 09:17:38";"{""log"": ""venda_prazo"", ""id_venda"": 2983, ""id_entidade"": 2}"
"2025-04-16 10:08:15";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Compra de Cliente"", ""qtd"": 2, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-04-16 10:53:06";"{""log"": ""venda_prazo"", ""id_venda"": 2986, ""id_entidade"": 2}"
"2025-04-16 19:56:46";"{""log"": ""produto_estoque_secundario_del"", ""obs"": ""Transferência para o estoque primário."", ""qtd"": 6, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-04-16 19:56:46";"{""log"": ""produto_estoque_add"", ""obs"": ""Transferência do estoque secundário."", ""qtd"": 6, ""custoun"": 81.3, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-04-16 19:57:11";"{""log"": ""produto_estoque_del"", ""obs"": ""Enviou para copagás troca"", ""qtd"": 6, ""custoun"": 81.3, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-04-17 08:10:19";"{""log"": ""venda_prazo"", ""id_venda"": 3001, ""id_entidade"": 2}"
"2025-04-17 08:18:42";"{""log"": ""venda_prazo"", ""id_venda"": 3002, ""id_entidade"": 2}"
"2025-04-17 09:29:39";"{""log"": ""venda_prazo"", ""id_venda"": 3003, ""id_entidade"": 2}"
"2025-04-17 09:42:10";"{""log"": ""venda_prazo"", ""id_venda"": 2514, ""id_entidade"": 2}"
"2025-04-17 11:42:05";"{""log"": ""venda_prazo"", ""id_venda"": 3007, ""id_entidade"": 2}"
"2025-04-17 11:43:29";"{""log"": ""venda_prazo"", ""id_venda"": 3008, ""id_entidade"": 2}"
"2025-04-17 12:49:57";"{""log"": ""venda_prazo"", ""id_venda"": 3009, ""id_entidade"": 2}"
"2025-04-17 12:51:36";"{""log"": ""venda_prazo"", ""id_venda"": 3009, ""id_entidade"": 2}"
"2025-04-17 15:59:38";"{""log"": ""venda_prazo"", ""id_venda"": 3015, ""id_entidade"": 2}"
"2025-04-18 08:52:55";"{""log"": ""venda_prazo"", ""id_venda"": 3019, ""id_entidade"": 2}"
"2025-04-18 09:01:37";"{""log"": ""venda_prazo"", ""id_venda"": 3020, ""id_entidade"": 2}"
"2025-04-18 10:59:09";"{""log"": ""estorno_item"", ""id_venda"": 3027, ""id_entidade"": 170, ""id_vendaitem"": 1}"
"2025-04-18 11:08:58";"{""log"": ""venda_prazo"", ""id_venda"": 3021, ""id_entidade"": 2}"
"2025-04-18 12:30:54";"{""log"": ""venda_prazo"", ""id_venda"": 3035, ""id_entidade"": 2}"
"2025-04-18 12:57:14";"{""log"": ""venda_prazo"", ""id_venda"": 3036, ""id_entidade"": 2}"
"2025-04-18 13:35:01";"{""log"": ""venda_prazo"", ""id_venda"": 3037, ""id_entidade"": 2}"
"2025-04-18 15:56:20";"{""log"": ""venda_prazo"", ""id_venda"": 3041, ""id_entidade"": 1}"
"2025-04-18 16:10:29";"{""log"": ""venda_prazo"", ""id_venda"": 3042, ""id_entidade"": 1}"
"2025-04-18 16:49:03";"{""log"": ""estorno_venda"", ""obs"": ""errado"", ""id_venda"": 3045, ""id_entidade"": 1}"
"2025-04-19 08:35:49";"{""log"": ""venda_prazo"", ""id_venda"": 3048, ""id_entidade"": 2}"
"2025-04-19 11:33:29";"{""log"": ""venda_prazo"", ""id_venda"": 3054, ""id_entidade"": 2}"
"2025-04-19 11:33:44";"{""log"": ""venda_prazo"", ""id_venda"": 3055, ""id_entidade"": 2}"
"2025-04-19 11:35:49";"{""log"": ""venda_prazo"", ""id_venda"": 3057, ""id_entidade"": 2}"
"2025-04-19 11:37:31";"{""log"": ""venda_prazo"", ""id_venda"": 3058, ""id_entidade"": 2}"
"2025-04-19 11:40:04";"{""log"": ""venda_prazo"", ""id_venda"": 3025, ""id_entidade"": 2}"
"2025-04-19 13:41:54";"{""log"": ""venda_prazo"", ""id_venda"": 3063, ""id_entidade"": 2}"
