tab_venda_id_venda;tab_venda_id_vendastatus;tab_venda_id_entidade;tab_venda_id_colaborador;tab_venda_id_caixa;tab_venda_data;tab_venda_frete;tab_venda_valor_servico;tab_venda_obs;tab_venda_mesa;tab_venda_versao
1938;5;19;2;;"2025-03-04 09:32:02";0.00;0.00;;;0
1939;5;31;2;66;"2025-03-04 09:37:15";0.00;0.00;;;0
1940;6;19;2;66;"2025-03-04 09:38:10";0.00;0.00;;;0
1941;5;603;2;;"2025-03-04 09:50:28";0.00;0.00;;;0
1942;5;604;2;;"2025-03-04 09:52:13";0.00;0.00;;;0
1943;5;30;2;;"2025-03-04 09:54:37";0.00;0.00;;;0
1944;13;33;2;66;"2025-03-04 09:56:12";0.00;0.00;;;0
1945;5;121;2;66;"2025-03-04 10:15:15";0.00;0.00;;;0
1946;5;605;2;;"2025-03-04 13:43:08";0.00;0.00;;;0
1947;5;559;2;;"2025-03-05 08:00:37";0.00;0.00;;;0
1948;5;121;2;67;"2025-03-05 08:59:05";0.00;0.00;;;0
1949;5;309;2;;"2025-03-05 09:13:08";0.00;0.00;;;0
1950;5;109;2;;"2025-03-05 10:08:20";0.00;0.00;;;0
1951;5;30;2;;"2025-03-05 10:09:26";0.00;0.00;;;0
1952;5;31;2;67;"2025-03-05 10:09:29";0.00;0.00;;;0
1953;5;117;2;;"2025-03-05 10:12:31";0.00;0.00;;;0
1954;5;75;2;;"2025-03-05 10:28:53";0.00;0.00;;;0
1955;5;24;2;;"2025-03-05 11:20:14";0.00;0.00;;;0
1956;5;607;2;;"2025-03-05 11:48:42";0.00;0.00;;;0
1957;5;490;2;;"2025-03-05 12:04:35";0.00;0.00;;;0
1958;5;30;2;;"2025-03-05 12:51:33";0.00;0.00;;;0
1959;5;121;2;68;"2025-03-05 15:06:04";0.00;0.00;;;0
1960;1;;170;;"2025-03-05 15:25:07";0.00;0.00;;;0
1961;5;121;2;68;"2025-03-05 15:39:48";0.00;0.00;;;0
1962;5;609;170;;"2025-03-05 16:01:50";0.00;0.00;;;0
1963;5;138;170;;"2025-03-05 16:18:28";0.00;0.00;;;0
1964;1;;170;;"2025-03-05 16:18:51";0.00;0.00;;;0
1965;5;25;170;;"2025-03-05 16:45:11";0.00;0.00;;;0
1966;5;19;170;;"2025-03-05 17:48:32";0.00;0.00;;;0
1967;5;19;170;;"2025-03-05 18:04:14";0.00;0.00;;;0
1968;5;610;170;;"2025-03-05 19:00:24";0.00;0.00;;;0
1969;5;611;170;;"2025-03-05 19:12:10";0.00;0.00;;;0
1970;5;31;170;69;"2025-03-06 09:09:36";0.00;0.00;;;0
1971;5;612;1;;"2025-03-06 09:45:43";0.00;0.00;;;0
1972;5;6;2;;"2025-03-06 09:55:49";0.00;0.00;;;0
1973;5;614;2;;"2025-03-06 10:00:55";0.00;0.00;;;0
1974;5;157;2;;"2025-03-06 10:36:18";0.00;0.00;;;0
1975;5;400;2;;"2025-03-06 11:24:00";0.00;0.00;;;0
1976;1;;2;;"2025-03-06 11:25:07";0.00;0.00;;;0
1977;5;41;2;;"2025-03-06 11:26:36";0.00;0.00;;;0
1978;5;616;2;;"2025-03-06 12:44:45";0.00;0.00;;;0
1979;5;19;2;;"2025-03-06 13:13:22";0.00;0.00;;;0
1980;1;;2;;"2025-03-06 13:19:45";0.00;0.00;;;0
1981;5;617;2;;"2025-03-06 13:57:25";0.00;0.00;;;0
1982;5;564;2;;"2025-03-06 14:55:59";0.00;0.00;;;0
1983;5;25;2;69;"2025-03-06 15:05:53";0.00;0.00;;;0
1984;2;;2;69;"2025-03-06 15:32:17";0.00;0.00;;;0
1985;1;;2;;"2025-03-06 15:33:22";0.00;0.00;;;0
1986;1;;2;;"2025-03-06 16:22:46";0.00;0.00;;;0
1987;6;618;2;69;"2025-03-06 17:41:14";0.00;0.00;;;0
1988;5;618;2;;"2025-03-06 17:59:11";0.00;0.00;;;0
1989;5;79;2;;"2025-03-06 18:26:43";0.00;0.00;;;0
1990;5;619;2;;"2025-03-06 18:57:46";0.00;0.00;;;0
1991;5;75;2;;"2025-03-06 19:45:26";0.00;0.00;;;0
1992;1;;2;;"2025-03-06 19:58:56";0.00;0.00;;;0
1993;5;31;2;70;"2025-03-07 08:48:22";0.00;0.00;;;0
1994;5;110;2;;"2025-03-07 08:58:51";0.00;0.00;;;0
1995;5;19;2;;"2025-03-07 09:00:20";0.00;0.00;;;0
1996;5;24;2;;"2025-03-07 09:15:25";0.00;0.00;;;0
1997;1;;2;;"2025-03-07 09:46:52";0.00;0.00;;;0
1998;5;157;2;;"2025-03-07 10:33:57";0.00;0.00;;;0
1999;13;42;2;70;"2025-03-07 11:49:09";0.00;0.00;;;0
2000;5;302;2;;"2025-03-07 12:05:48";0.00;0.00;;;0
2001;5;33;2;70;"2025-03-07 12:06:28";0.00;0.00;;;0
2002;5;229;2;;"2025-03-07 12:09:04";0.00;0.00;;;0
2003;6;229;2;70;"2025-03-07 12:10:15";0.00;0.00;;;0
2004;5;223;2;;"2025-03-07 12:11:53";0.00;0.00;;;0
2005;5;40;2;;"2025-03-07 12:15:35";0.00;0.00;;;0
2006;5;621;2;;"2025-03-07 12:39:53";0.00;0.00;;;0
2007;5;622;2;;"2025-03-07 12:48:06";0.00;0.00;;;0
2008;5;623;2;;"2025-03-07 12:56:48";0.00;0.00;;;0
2009;5;60;2;70;"2025-03-07 14:50:51";0.00;0.00;;;0
2010;5;129;1;;"2025-03-07 15:02:28";0.00;0.00;;;0
2011;5;624;2;;"2025-03-07 15:04:17";0.00;0.00;;;0
2012;5;157;2;;"2025-03-07 16:39:51";0.00;0.00;;;0
2013;5;564;2;;"2025-03-07 16:42:53";0.00;0.00;;;0
2014;5;75;2;;"2025-03-07 17:57:41";0.00;0.00;;;0
2015;5;76;2;;"2025-03-07 17:58:11";0.00;0.00;;;0
2016;5;56;2;;"2025-03-07 18:08:19";0.00;0.00;;;0
2017;13;121;2;70;"2025-03-07 18:24:41";0.00;0.00;;;0
2018;5;626;2;;"2025-03-07 18:40:15";0.00;0.00;;;0
2019;5;627;2;;"2025-03-07 18:43:12";0.00;0.00;;;0
2020;13;121;2;70;"2025-03-07 18:47:56";0.00;0.00;;;0
2021;5;121;2;;"2025-03-07 18:54:16";0.00;0.00;"vitor esqueceu de registrar dia 06-03";;0
2022;13;121;2;70;"2025-03-07 19:10:03";0.00;0.00;;;0
2023;5;157;2;;"2025-03-07 19:14:28";0.00;0.00;;;0
2024;13;121;2;70;"2025-03-07 19:52:18";0.00;0.00;;;0
2025;1;;2;;"2025-03-07 20:25:34";0.00;0.00;;;0
2026;1;;2;;"2025-03-07 20:30:14";0.00;0.00;;;0
2027;5;628;2;;"2025-03-08 08:03:24";0.00;0.00;;;0
2028;5;121;2;71;"2025-03-08 08:10:11";0.00;0.00;;;0
2029;5;121;2;71;"2025-03-08 08:19:35";0.00;0.00;;;0
2030;5;629;2;;"2025-03-08 08:23:33";0.00;0.00;;;0
2031;1;;2;;"2025-03-08 08:32:50";0.00;0.00;;;0
2032;5;630;2;;"2025-03-08 08:59:20";0.00;0.00;;;0
2033;5;50;2;;"2025-03-08 09:39:12";0.00;0.00;;;0
2034;1;;2;;"2025-03-08 10:00:25";0.00;0.00;;;0
2035;5;584;2;;"2025-03-08 11:09:09";0.00;0.00;;;0
2036;5;132;2;;"2025-03-08 11:12:16";0.00;0.00;;;0
2037;1;;2;;"2025-03-08 11:50:51";0.00;0.00;;;0
2038;1;;2;;"2025-03-08 12:09:19";0.00;0.00;;;0
2039;5;633;2;;"2025-03-08 12:46:57";0.00;0.00;;;0
2040;5;33;2;71;"2025-03-08 12:53:35";0.00;0.00;;;0
2041;7;33;2;71;"2025-03-08 12:53:57";0.00;0.00;;;0
2042;6;25;2;71;"2025-03-08 12:56:21";0.00;0.00;;;0
2043;5;25;2;71;"2025-03-08 12:56:32";0.00;0.00;;;0
2044;5;31;2;71;"2025-03-08 13:02:10";0.00;0.00;;;0
2045;6;31;2;71;"2025-03-08 13:02:26";0.00;0.00;;;0
2046;5;24;2;;"2025-03-08 13:08:16";0.00;0.00;;;0
2047;5;19;2;;"2025-03-08 13:09:56";0.00;0.00;;;0
2048;6;589;2;71;"2025-03-08 14:02:30";0.00;0.00;;;0
2049;5;589;2;;"2025-03-08 14:03:05";0.00;0.00;;;0
2050;5;157;2;;"2025-03-08 14:12:19";0.00;0.00;;;0
2051;5;634;2;;"2025-03-08 14:43:40";0.00;0.00;;;0
2052;5;121;2;71;"2025-03-08 15:22:07";0.00;0.00;;;0
2053;5;635;2;;"2025-03-08 16:20:53";0.00;0.00;;;0
2054;5;56;2;;"2025-03-08 17:23:57";0.00;0.00;;;0
2055;1;;170;;"2025-03-08 18:24:03";0.00;0.00;;;0
2056;5;608;2;;"2025-03-08 18:25:01";0.00;0.00;;;0
2057;5;24;2;;"2025-03-08 18:32:56";0.00;0.00;;;0
2058;5;157;170;;"2025-03-09 08:39:51";0.00;0.00;;;0
2059;5;173;170;;"2025-03-09 08:44:24";0.00;0.00;;;0
2060;6;173;170;73;"2025-03-09 08:45:13";0.00;0.00;;;0
2061;5;10;170;;"2025-03-09 09:14:06";0.00;0.00;;;0
2062;5;157;170;;"2025-03-09 09:29:13";0.00;0.00;;;0
2063;5;157;170;;"2025-03-09 09:46:52";0.00;0.00;;;0
2064;5;638;170;;"2025-03-09 09:52:05";0.00;0.00;;;0
2065;1;;170;;"2025-03-09 10:04:07";0.00;0.00;;;0
2066;6;270;170;73;"2025-03-09 10:05:12";0.00;0.00;;;0
2067;5;19;170;;"2025-03-09 10:05:28";0.00;0.00;;;0
2068;5;327;170;;"2025-03-09 10:10:12";0.00;0.00;;;0
2069;5;639;170;;"2025-03-09 10:12:17";0.00;0.00;;;0
2070;5;640;170;;"2025-03-09 10:29:20";0.00;0.00;;;0
2071;5;641;170;;"2025-03-09 10:42:27";0.00;0.00;;;0
2072;6;642;170;73;"2025-03-09 11:01:01";0.00;0.00;;;0
2073;5;97;170;;"2025-03-09 11:04:32";0.00;0.00;;;0
2074;13;48;1;73;"2025-03-09 11:09:43";0.00;0.00;;;0
2075;5;643;170;;"2025-03-09 11:33:17";0.00;0.00;;;0
2076;5;326;170;;"2025-03-09 11:39:08";0.00;0.00;;;0
2077;5;645;170;;"2025-03-09 12:47:46";0.00;0.00;;;0
2078;5;646;170;;"2025-03-09 12:55:36";0.00;0.00;;;0
2079;5;121;170;73;"2025-03-09 13:18:51";0.00;0.00;;;0
2080;1;;170;;"2025-03-09 13:21:34";0.00;0.00;;;0
2081;5;647;170;;"2025-03-10 08:06:05";0.00;0.00;;;0
2082;5;648;170;;"2025-03-10 08:16:39";0.00;0.00;;;0
2083;5;214;170;;"2025-03-10 08:19:46";0.00;0.00;;;0
2084;1;;2;;"2025-03-10 08:31:12";0.00;0.00;;;0
2085;1;;2;;"2025-03-10 08:51:16";0.00;0.00;;;0
2086;5;649;170;;"2025-03-10 09:02:16";0.00;0.00;;;0
2087;5;19;170;;"2025-03-10 09:08:11";0.00;0.00;;;0
2088;5;31;170;74;"2025-03-10 09:27:00";0.00;0.00;;;0
2089;1;;2;;"2025-03-10 09:28:32";0.00;0.00;;;0
2090;5;72;170;;"2025-03-10 09:29:46";0.00;0.00;;;0
2091;5;157;170;;"2025-03-10 09:49:30";0.00;0.00;;;0
2092;6;15;170;74;"2025-03-10 10:37:24";0.00;0.00;;;0
2093;5;25;170;;"2025-03-10 10:37:40";0.00;0.00;;;0
2094;13;42;170;74;"2025-03-10 10:53:03";0.00;0.00;;;0
2095;5;40;170;;"2025-03-10 10:54:29";0.00;0.00;;;0
2096;5;229;170;;"2025-03-10 10:55:21";0.00;0.00;;;0
2097;5;121;170;74;"2025-03-10 10:59:09";0.00;0.00;;;0
2098;5;24;170;;"2025-03-10 11:20:26";0.00;0.00;;;0
2099;5;363;170;;"2025-03-10 11:58:26";0.00;0.00;;;0
2100;5;651;170;;"2025-03-10 13:12:00";0.00;0.00;;;0
2101;5;282;170;;"2025-03-10 13:46:33";0.00;0.00;;;0
2102;1;;2;;"2025-03-10 13:53:23";0.00;0.00;;;0
2103;5;653;170;;"2025-03-10 14:01:55";0.00;0.00;;;0
2104;5;654;1;;"2025-03-10 14:31:38";0.00;0.00;;;0
2105;5;655;170;;"2025-03-10 15:32:09";0.00;0.00;;;0
2106;5;656;170;;"2025-03-10 16:04:15";0.00;0.00;;;0
2107;5;184;170;;"2025-03-10 16:17:11";0.00;0.00;;;0
2108;5;76;170;;"2025-03-10 16:19:47";0.00;0.00;;;0
2109;5;657;170;;"2025-03-10 17:42:09";0.00;0.00;;;0
2110;5;157;170;;"2025-03-10 18:08:42";0.00;0.00;;;0
2111;1;;2;;"2025-03-10 18:34:00";0.00;0.00;;;0
2112;5;658;170;;"2025-03-10 18:50:46";0.00;0.00;;;0
2113;1;;2;;"2025-03-10 19:08:35";0.00;0.00;;;0
2114;5;659;170;;"2025-03-10 19:41:48";0.00;0.00;;;0
2115;5;660;170;;"2025-03-11 08:57:14";0.00;0.00;;;0
2116;5;31;170;75;"2025-03-11 08:58:15";0.00;0.00;;;0
2117;5;661;2;;"2025-03-11 09:16:33";0.00;0.00;;;0
2118;5;281;2;;"2025-03-11 09:28:22";0.00;0.00;;;0
2119;5;606;2;;"2025-03-11 09:32:20";0.00;0.00;;;0
2120;5;19;2;;"2025-03-11 09:42:34";0.00;0.00;;;0
2121;5;25;2;;"2025-03-11 09:59:32";0.00;0.00;;;0
2122;5;151;2;;"2025-03-11 10:19:32";0.00;0.00;;;0
2123;5;663;2;;"2025-03-11 10:29:34";0.00;0.00;;;0
2124;5;664;2;;"2025-03-11 10:33:12";0.00;0.00;;;0
2125;5;30;2;;"2025-03-11 10:45:43";0.00;0.00;;;0
2126;5;109;2;;"2025-03-11 14:17:34";0.00;0.00;;;0
2127;1;;2;;"2025-03-11 14:18:20";0.00;0.00;;;0
2128;5;117;2;;"2025-03-11 15:22:49";0.00;0.00;;;0
2129;5;665;2;;"2025-03-11 17:14:45";0.00;0.00;;;0
2130;5;666;2;;"2025-03-11 17:18:26";0.00;0.00;;;0
2131;5;667;2;;"2025-03-11 17:39:21";0.00;0.00;;;0
2132;2;;2;75;"2025-03-11 17:41:49";0.00;0.00;;;0
2133;5;668;2;;"2025-03-11 18:42:42";0.00;0.00;;;0
2134;1;;2;;"2025-03-12 08:01:29";0.00;0.00;;;0
2135;5;183;2;;"2025-03-12 08:04:22";0.00;0.00;;;0
2136;5;6;2;;"2025-03-12 08:15:04";0.00;0.00;;;0
2137;5;31;2;76;"2025-03-12 09:06:56";0.00;0.00;;;0
2138;5;19;2;;"2025-03-12 09:11:58";0.00;0.00;;;0
2139;5;19;2;;"2025-03-12 09:16:54";0.00;0.00;;;0
2140;5;24;2;;"2025-03-12 09:26:03";0.00;0.00;;;0
2141;5;669;2;;"2025-03-12 11:02:25";0.00;0.00;;;0
2142;13;42;2;76;"2025-03-12 11:31:32";0.00;0.00;;;0
2143;5;143;2;;"2025-03-12 11:33:42";0.00;0.00;;;0
2144;5;116;2;;"2025-03-12 11:35:03";0.00;0.00;;;0
2145;5;670;2;;"2025-03-12 11:51:53";0.00;0.00;;;0
2146;5;376;2;;"2025-03-12 12:12:56";0.00;0.00;;;0
2147;5;126;2;;"2025-03-12 12:16:44";0.00;0.00;;;0
2148;5;673;2;;"2025-03-12 13:06:30";0.00;0.00;;;0
2149;5;674;2;;"2025-03-12 14:21:35";0.00;0.00;;;0
2150;5;25;2;76;"2025-03-12 15:09:37";0.00;0.00;;;0
2151;5;644;2;;"2025-03-12 15:18:31";0.00;0.00;;;0
2152;5;10;2;;"2025-03-12 15:30:04";0.00;0.00;;;0
2153;5;678;2;;"2025-03-12 15:50:48";0.00;0.00;;;0
2154;5;679;2;;"2025-03-12 17:23:04";0.00;0.00;;;0
2155;5;680;2;76;"2025-03-12 18:05:21";0.00;0.00;;;0
2156;5;121;2;76;"2025-03-12 18:26:29";0.00;0.00;;;0
2157;6;56;2;76;"2025-03-12 18:27:14";0.00;0.00;;;0
2158;5;157;2;;"2025-03-12 18:39:14";0.00;0.00;;;0
2159;5;60;2;76;"2025-03-12 19:56:00";0.00;0.00;;;0
2160;5;31;2;77;"2025-03-13 08:48:20";0.00;0.00;;;0
2161;5;171;2;77;"2025-03-13 09:41:05";0.00;0.00;;;0
2162;5;272;2;;"2025-03-13 10:04:54";0.00;0.00;;;0
2163;5;681;2;;"2025-03-13 10:11:39";0.00;0.00;;;0
2164;5;25;2;;"2025-03-13 10:39:13";0.00;0.00;;;0
2165;5;79;2;;"2025-03-13 11:51:45";0.00;0.00;;;0
2166;5;19;2;;"2025-03-13 11:58:07";0.00;0.00;;;0
2167;1;;2;;"2025-03-13 14:11:51";0.00;0.00;;;0
2168;1;;2;;"2025-03-13 14:29:21";0.00;0.00;;;0
2169;5;682;2;;"2025-03-13 15:02:40";0.00;0.00;;;0
2170;5;30;2;;"2025-03-13 16:05:52";0.00;0.00;;;0
2171;5;125;2;;"2025-03-13 16:09:21";0.00;0.00;;;0
2172;13;121;2;77;"2025-03-13 17:07:10";0.00;0.00;;;0
2173;5;19;2;;"2025-03-13 17:55:37";0.00;0.00;;;0
2174;1;;2;;"2025-03-13 18:15:00";0.00;0.00;;;0
2175;1;;2;;"2025-03-13 18:40:37";0.00;0.00;;;0
2176;5;19;2;;"2025-03-13 18:46:31";0.00;0.00;;;0
2177;5;157;2;;"2025-03-13 19:25:53";0.00;0.00;;;0
2178;5;24;2;;"2025-03-14 09:20:57";0.00;0.00;;;0
2179;5;683;2;;"2025-03-14 09:30:35";0.00;0.00;;;0
2180;13;121;2;78;"2025-03-14 10:33:59";0.00;0.00;;;0
2181;13;42;2;78;"2025-03-14 10:37:28";0.00;0.00;;;0
2182;5;31;2;78;"2025-03-14 10:38:14";0.00;0.00;;;0
2183;5;229;2;;"2025-03-14 10:38:47";0.00;0.00;;;0
2184;6;229;2;78;"2025-03-14 10:41:15";0.00;0.00;;;0
2185;5;223;2;;"2025-03-14 10:41:51";0.00;0.00;;;0
2186;5;30;2;;"2025-03-14 10:42:57";0.00;0.00;;;0
2187;5;25;2;;"2025-03-14 10:49:24";0.00;0.00;;;0
2188;5;395;2;;"2025-03-14 11:55:09";0.00;0.00;;;0
2189;5;19;2;;"2025-03-14 12:08:15";0.00;0.00;;;0
2190;13;121;2;78;"2025-03-14 12:20:39";0.00;0.00;;;0
2191;5;157;2;;"2025-03-14 12:55:24";0.00;0.00;;;0
2192;5;132;2;;"2025-03-14 13:13:24";0.00;0.00;;;0
2193;5;157;2;;"2025-03-14 13:20:58";0.00;0.00;;;0
2194;5;76;2;;"2025-03-14 13:56:35";0.00;0.00;;;0
2195;5;121;2;78;"2025-03-14 14:02:04";0.00;0.00;;;0
2196;5;684;2;;"2025-03-14 14:24:15";0.00;0.00;;;0
2197;1;;2;;"2025-03-14 14:34:40";0.00;0.00;;;0
2198;5;157;2;;"2025-03-14 14:36:38";0.00;0.00;;;0
2199;5;60;2;78;"2025-03-14 16:50:08";0.00;0.00;;;0
2200;5;121;2;78;"2025-03-14 17:20:45";0.00;0.00;;;0
2201;1;;2;;"2025-03-14 18:42:55";0.00;0.00;;;0
2202;5;685;2;;"2025-03-14 18:45:27";0.00;0.00;;;0
2203;1;;2;;"2025-03-14 18:49:32";0.00;0.00;;;0
2204;5;686;2;;"2025-03-14 19:32:31";0.00;0.00;;;0
2205;5;56;2;78;"2025-03-14 19:40:15";0.00;0.00;;;0
2206;5;190;2;;"2025-03-15 08:16:59";0.00;0.00;;;0
2207;1;;2;;"2025-03-15 08:18:20";0.00;0.00;;;0
2208;5;304;2;;"2025-03-15 08:40:34";0.00;0.00;;;0
2209;5;688;2;;"2025-03-15 08:49:44";0.00;0.00;;;0
2210;1;;2;;"2025-03-15 09:06:52";0.00;0.00;;;0
2211;1;;2;;"2025-03-15 09:52:18";0.00;0.00;;;0
2212;5;110;2;;"2025-03-15 09:59:03";0.00;0.00;;;0
2213;5;157;2;;"2025-03-15 10:00:15";0.00;0.00;;;0
2214;7;110;2;79;"2025-03-15 10:01:09";0.00;0.00;;;0
2215;5;21;2;;"2025-03-15 10:03:34";0.00;0.00;;;0
2216;5;689;2;;"2025-03-15 10:16:56";0.00;0.00;;;0
2217;1;;2;;"2025-03-15 10:47:19";0.00;0.00;;;0
2218;5;690;2;;"2025-03-15 11:16:30";0.00;0.00;;;0
2219;5;71;2;;"2025-03-15 12:03:07";0.00;0.00;;;0
2220;5;31;2;79;"2025-03-15 12:10:13";0.00;0.00;;;0
2221;6;31;2;79;"2025-03-15 12:10:30";0.00;0.00;;;0
2222;5;30;2;;"2025-03-15 12:11:04";0.00;0.00;;;0
2223;5;120;2;;"2025-03-15 12:12:55";0.00;0.00;;;0
2224;5;24;2;;"2025-03-15 12:14:13";0.00;0.00;;;0
2225;5;25;2;79;"2025-03-15 12:14:28";0.00;0.00;;;0
2226;5;321;2;;"2025-03-15 13:27:24";0.00;0.00;;;0
2227;5;691;2;;"2025-03-15 13:29:04";0.00;0.00;;;0
2228;5;692;2;;"2025-03-15 13:46:11";0.00;0.00;;;0
2229;5;693;2;;"2025-03-15 13:47:56";0.00;0.00;;;0
2230;5;694;2;;"2025-03-15 14:08:00";0.00;0.00;;;0
2231;5;695;2;;"2025-03-15 14:16:48";0.00;0.00;;;0
2232;5;157;2;;"2025-03-15 14:37:45";0.00;0.00;;;0
2233;5;696;2;;"2025-03-15 16:02:59";0.00;0.00;;;0
2234;5;33;2;79;"2025-03-15 16:28:24";0.00;0.00;;;0
2235;5;697;2;;"2025-03-15 18:53:54";0.00;0.00;;;0
2236;5;698;2;;"2025-03-15 19:01:23";0.00;0.00;;;0
2237;5;157;2;;"2025-03-16 08:59:13";0.00;0.00;;;0
2238;1;;170;;"2025-03-16 09:04:25";0.00;0.00;;;0
2239;13;121;2;80;"2025-03-16 09:17:59";0.00;0.00;;;0
2240;5;19;2;;"2025-03-16 09:37:15";0.00;0.00;;;0
2241;5;97;2;;"2025-03-16 10:56:03";0.00;0.00;;;0
2242;5;699;2;;"2025-03-16 12:07:41";0.00;0.00;;;0
2243;13;121;2;80;"2025-03-16 12:08:14";0.00;0.00;;;0
2244;13;121;2;80;"2025-03-16 12:08:44";0.00;0.00;;;0
2245;5;700;2;;"2025-03-16 12:21:25";0.00;0.00;;;0
2246;1;;170;;"2025-03-16 12:55:22";0.00;0.00;;;0
2247;5;703;2;;"2025-03-16 13:07:43";0.00;0.00;;;0
2248;13;121;2;80;"2025-03-16 13:49:51";0.00;0.00;;;0
2249;5;170;2;;"2025-03-16 15:00:02";0.00;0.00;;;0
2250;5;652;1;;"2025-03-16 20:05:08";0.00;0.00;;;0
2251;5;157;1;;"2025-03-16 20:07:00";0.00;0.00;;;0
2252;5;19;2;;"2025-03-17 08:47:37";0.00;0.00;;;0
2253;1;;2;;"2025-03-17 08:48:24";0.00;0.00;;;0
2254;5;31;2;81;"2025-03-17 09:02:52";0.00;0.00;;;0
2255;5;25;2;;"2025-03-17 10:04:52";0.00;0.00;;;0
2256;5;482;2;;"2025-03-17 10:13:04";0.00;0.00;;;0
2257;5;24;2;;"2025-03-17 10:35:37";0.00;0.00;;;0
2258;5;704;2;;"2025-03-17 10:49:00";0.00;0.00;;;0
2259;1;;2;;"2025-03-17 11:30:45";0.00;0.00;;;0
2260;5;705;2;;"2025-03-17 11:43:27";0.00;0.00;;;0
2261;13;42;2;81;"2025-03-17 12:29:41";0.00;0.00;;;0
2262;1;;2;;"2025-03-17 12:54:47";0.00;0.00;;;0
2263;5;706;2;;"2025-03-17 14:12:48";0.00;0.00;;;0
2264;5;707;2;;"2025-03-17 15:47:44";0.00;0.00;;;0
2265;5;708;2;;"2025-03-17 15:57:21";0.00;0.00;;;0
2266;5;157;2;;"2025-03-17 18:38:00";0.00;0.00;;;0
2267;5;709;2;;"2025-03-17 18:46:50";0.00;0.00;;;0
2268;1;;2;;"2025-03-17 18:48:02";0.00;0.00;;;0
2269;1;;2;;"2025-03-17 19:17:56";0.00;0.00;;;0
2270;5;710;2;;"2025-03-17 19:24:33";0.00;0.00;;;0
2271;1;;2;;"2025-03-17 19:56:09";0.00;0.00;;;0
2272;5;309;2;;"2025-03-18 08:53:40";0.00;0.00;;;0
2273;5;109;2;;"2025-03-18 09:09:22";0.00;0.00;;;0
2274;1;;2;;"2025-03-18 09:09:43";0.00;0.00;;;0
2275;5;711;2;;"2025-03-18 09:40:39";0.00;0.00;;;0
2276;5;31;2;82;"2025-03-18 09:55:46";0.00;0.00;;;0
2277;5;157;2;;"2025-03-18 10:40:35";0.00;0.00;;;0
2278;5;712;2;;"2025-03-18 13:30:23";0.00;0.00;;;0
2279;13;229;2;82;"2025-03-18 16:52:59";0.00;0.00;;;0
2280;5;76;2;;"2025-03-18 17:30:10";0.00;0.00;;;0
2281;5;157;2;;"2025-03-18 17:55:51";0.00;0.00;;;0
2282;5;713;2;;"2025-03-18 18:46:04";0.00;0.00;;;0
2283;1;;2;;"2025-03-18 19:23:24";0.00;0.00;;;0
2284;5;714;2;;"2025-03-18 19:36:48";0.00;0.00;;;0
2285;5;715;2;;"2025-03-18 19:37:32";0.00;0.00;;;0
2286;5;31;2;83;"2025-03-19 09:24:58";0.00;0.00;;;0
2287;5;716;2;;"2025-03-19 09:38:21";0.00;0.00;;;0
2288;5;25;2;;"2025-03-19 10:12:33";0.00;0.00;;;0
2289;13;60;2;83;"2025-03-19 10:57:13";0.00;0.00;;;0
2290;5;24;2;;"2025-03-19 11:11:40";0.00;0.00;;;0
2291;5;67;2;;"2025-03-19 12:28:36";0.00;0.00;;;0
2292;5;718;2;;"2025-03-19 12:49:35";0.00;0.00;;;0
2293;5;121;2;83;"2025-03-19 13:49:39";0.00;0.00;;;0
2294;6;537;2;83;"2025-03-19 14:07:47";0.00;0.00;;;0
2295;13;42;2;83;"2025-03-19 14:08:30";0.00;0.00;;;0
2296;1;;2;;"2025-03-19 14:19:16";0.00;0.00;;;0
2297;5;719;2;;"2025-03-19 14:39:28";0.00;0.00;;;0
2298;1;;2;;"2025-03-19 15:06:04";0.00;0.00;;;0
2299;13;42;2;83;"2025-03-19 15:16:19";0.00;0.00;;;0
2300;5;33;2;83;"2025-03-19 15:16:49";0.00;0.00;;;0
2301;5;302;2;;"2025-03-19 15:17:26";0.00;0.00;;;0
2302;5;229;2;;"2025-03-19 15:17:56";0.00;0.00;;;0
2303;6;229;2;83;"2025-03-19 15:18:06";0.00;0.00;;;0
2304;5;720;2;;"2025-03-19 15:22:23";0.00;0.00;;;0
2305;5;72;2;;"2025-03-19 15:34:16";0.00;0.00;;;0
2306;1;;2;;"2025-03-19 15:35:35";0.00;0.00;;;0
2307;6;721;2;89;"2025-03-19 15:37:20";0.00;0.00;;;0
2308;1;;2;;"2025-03-19 17:02:27";0.00;0.00;;;0
2309;5;671;1;83;"2025-03-19 18:44:59";0.00;0.00;;;0
2310;5;121;2;83;"2025-03-19 18:50:24";0.00;0.00;;;0
2311;13;71;2;83;"2025-03-19 18:50:45";0.00;0.00;;;0
2312;5;157;2;;"2025-03-19 18:52:49";0.00;0.00;;;0
2313;5;722;2;;"2025-03-19 18:59:00";0.00;0.00;;;0
2314;5;178;2;;"2025-03-19 19:00:10";0.00;0.00;;;0
2315;5;723;2;;"2025-03-19 19:18:13";0.00;0.00;;;0
2316;5;724;2;;"2025-03-19 19:52:01";0.00;0.00;;;0
2317;5;725;2;;"2025-03-19 20:07:14";0.00;0.00;;;0
2318;5;283;2;84;"2025-03-20 09:27:49";0.00;0.00;;;0
2319;5;6;2;;"2025-03-20 09:30:59";0.00;0.00;;;0
2320;5;31;2;84;"2025-03-20 09:36:52";0.00;0.00;;;0
2321;5;19;2;;"2025-03-20 09:46:07";0.00;0.00;;;0
